No.,Time,Source,Destination,Protocol,Length,Info
1214,8.386922,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=820373 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1215,8.386963,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=821785 Win=1603840 Len=0
1216,8.388888,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=821785 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1217,8.388888,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=823197 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1218,8.388888,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=824609 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
1219,8.38894,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=826021 Win=1603840 Len=0
1220,8.38974,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=826021 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1221,8.38974,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=827433 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1222,8.38974,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=828845 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
1223,8.389795,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=830257 Win=1603840 Len=0
1224,8.390421,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=830257 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1225,8.391085,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=831669 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1226,8.391112,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=833081 Win=1603840 Len=0
1227,8.391365,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=833081 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
1228,8.391365,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=834493 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1229,8.391412,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=835905 Win=1603840 Len=0
1230,8.392231,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=835905 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
1231,8.392231,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=837317 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1232,8.392288,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=838729 Win=1603840 Len=0
1233,8.393885,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=838729 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1234,8.393885,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=840141 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1235,8.393923,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=841553 Win=1603840 Len=0
1236,8.394462,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=841553 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1237,8.394764,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=842965 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
1238,8.394804,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=844377 Win=1603840 Len=0
1239,8.395345,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=844377 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1240,8.395345,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=845789 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1241,8.395387,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=847201 Win=1603840 Len=0
1242,8.396672,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=847201 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1243,8.397048,142.250.193.78,192.168.2.13,TCP,1466,"80  >  57723 [PSH, ACK] Seq=848613 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]"
1244,8.397082,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=850025 Win=1603840 Len=0
1245,8.39733,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=850025 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1246,8.397627,142.250.193.78,192.168.2.13,TCP,1466,80  >  57723 [ACK] Seq=851437 Ack=301 Win=269568 Len=1412 [TCP PDU reassembled in 1246]
1247,8.397627,142.250.193.78,192.168.2.13,HTTP,524,HTTP/1.1 200 OK 
1248,8.39766,192.168.2.13,142.250.193.78,TCP,54,57723  >  80 [ACK] Seq=301 Ack=853319 Win=1603840 Len=0
1249,8.604515,Fortinet_09:00:04,ChongqingFug_58:f3:a9,ARP,60,Who has 192.168.2.13? Tell 192.168.2.1
1250,8.604535,ChongqingFug_58:f3:a9,Fortinet_09:00:04,ARP,42,192.168.2.13 is at 64:6c:80:58:f3:a9
1251,8.75903,192.168.2.13,142.250.182.195,TCP,54,"57654  >  443 [FIN, ACK] Seq=1 Ack=1 Win=258 Len=0"
1252,8.759477,192.168.2.13,142.250.182.195,TCP,66,57724  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
1253,8.806477,142.250.182.195,192.168.2.13,TCP,66,"443  >  57724 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
1254,8.806595,192.168.2.13,142.250.182.195,TCP,54,57724  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0
1255,8.807075,142.250.182.195,192.168.2.13,TCP,54,"443  >  57654 [FIN, ACK] Seq=1 Ack=2 Win=1049 Len=0"
1256,8.807133,192.168.2.13,142.250.182.195,TCP,54,57654  >  443 [ACK] Seq=2 Ack=2 Win=258 Len=0
1257,8.807651,192.168.2.13,142.250.182.195,TLSv1.2,489,Client Hello (SNI=update.googleapis.com)
1258,8.853517,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=1 Ack=436 Win=269312 Len=0
1259,8.855583,142.250.182.195,192.168.2.13,TLSv1.2,178,"Server Hello, Change Cipher Spec, Encrypted Handshake Message"
1260,8.857182,192.168.2.13,142.250.182.195,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
1261,8.858231,192.168.2.13,142.250.182.195,TLSv1.2,141,Application Data
1262,8.858366,192.168.2.13,142.250.182.195,TLSv1.2,190,Application Data
1263,8.858511,192.168.2.13,142.250.182.195,TCP,1466,57724  >  443 [ACK] Seq=710 Ack=125 Win=66048 Len=1412 [TCP PDU reassembled in 1263]
1264,8.858511,192.168.2.13,142.250.182.195,TLSv1.2,1109,Application Data
1265,8.902525,142.250.182.195,192.168.2.13,TLSv1.2,123,Application Data
1266,8.902874,142.250.182.195,192.168.2.13,TLSv1.2,92,Application Data
1267,8.902874,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=232 Ack=2122 Win=267776 Len=0
1268,8.902965,192.168.2.13,142.250.182.195,TCP,54,57724  >  443 [ACK] Seq=3177 Ack=232 Win=66048 Len=0
1269,8.902982,192.168.2.13,142.250.182.195,TLSv1.2,92,Application Data
1270,8.909367,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=232 Ack=3177 Win=266752 Len=0
1271,8.94804,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=232 Ack=3215 Win=266752 Len=0
1272,9.072963,AzureWaveTec_1f:e3:a6,Broadcast,ARP,42,Who has 192.168.2.87? (ARP Probe)
1273,9.072963,fe80::a3c7:e48a:b70c:bd30,ff02::2,ICMPv6,70,Router Solicitation from 28:d0:43:1f:e3:a6
1274,9.137478,142.250.182.195,192.168.2.13,TLSv1.2,461,Application Data
1275,9.140469,142.250.182.195,192.168.2.13,TLSv1.2,445,Application Data
1276,9.140559,192.168.2.13,142.250.182.195,TCP,54,57724  >  443 [ACK] Seq=3215 Ack=1030 Win=65280 Len=0
1277,9.143024,142.250.182.195,192.168.2.13,TLSv1.2,92,Application Data
1278,9.143024,142.250.182.195,192.168.2.13,TLSv1.2,100,Application Data
1279,9.143117,192.168.2.13,142.250.182.195,TCP,54,57724  >  443 [ACK] Seq=3215 Ack=1114 Win=65024 Len=0
1280,9.143303,192.168.2.13,142.250.182.195,TLSv1.2,100,Application Data
1281,9.188906,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=1114 Ack=3261 Win=266752 Len=0
1282,9.380314,192.168.2.10,239.255.255.250,SSDP,212,M-SEARCH * HTTP/1.1 
1283,9.478464,192.168.2.13,142.250.182.195,TLSv1.2,106,Application Data
1284,9.478687,192.168.2.13,142.250.182.195,TLSv1.2,965,Application Data
1285,9.524027,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=1114 Ack=3313 Win=266752 Len=0
1286,9.524027,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=1114 Ack=4224 Win=265984 Len=0
1287,9.759636,142.250.182.195,192.168.2.13,TLSv1.2,141,Application Data
1288,9.763108,142.250.182.195,192.168.2.13,TLSv1.2,420,Application Data
1289,9.763108,142.250.182.195,192.168.2.13,TLSv1.2,92,Application Data
1290,9.763219,192.168.2.13,142.250.182.195,TCP,54,57724  >  443 [ACK] Seq=4224 Ack=1605 Win=66304 Len=0
1291,9.76401,142.250.182.195,192.168.2.13,TLSv1.2,100,Application Data
1292,9.764101,192.168.2.13,142.250.182.195,TCP,54,57724  >  443 [ACK] Seq=4224 Ack=1651 Win=66304 Len=0
1293,9.764535,192.168.2.13,142.250.182.195,TLSv1.2,100,Application Data
1294,9.810785,142.250.182.195,192.168.2.13,TCP,54,443  >  57724 [ACK] Seq=1651 Ack=4270 Win=265984 Len=0
1295,10.097033,AzureWaveTec_1f:e3:a6,Broadcast,ARP,42,ARP Announcement for 192.168.2.87
1296,10.143147,192.168.2.13,172.64.41.3,TCP,66,57725  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
1297,10.18987,172.64.41.3,192.168.2.13,TCP,66,"443  >  57725 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
1298,10.189935,192.168.2.13,172.64.41.3,TCP,54,57725  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0
1299,10.190574,192.168.2.13,172.64.41.3,TCP,1274,57725  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=1220 [TCP PDU reassembled in 1299]
1300,10.190574,192.168.2.13,172.64.41.3,TLSv1.3,633,Client Hello (SNI=chrome.cloudflare-dns.com)
1301,10.238417,172.64.41.3,192.168.2.13,TCP,54,443  >  57725 [ACK] Seq=1 Ack=1221 Win=66816 Len=0
1302,10.238417,172.64.41.3,192.168.2.13,TCP,54,443  >  57725 [ACK] Seq=1 Ack=1800 Win=69248 Len=0
1303,10.240251,172.64.41.3,192.168.2.13,TLSv1.3,1274,"Server Hello, Change Cipher Spec, Application Data, Application Data"
1304,10.240251,172.64.41.3,192.168.2.13,TLSv1.3,176,"Application Data, Application Data"
1305,10.240318,192.168.2.13,172.64.41.3,TCP,54,57725  >  443 [ACK] Seq=1800 Ack=1343 Win=65792 Len=0
1306,10.24099,192.168.2.13,172.64.41.3,TLSv1.3,84,"Change Cipher Spec, Application Data"
1307,10.241205,192.168.2.13,172.64.41.3,TCP,54,"57725  >  443 [FIN, ACK] Seq=1830 Ack=1343 Win=65792 Len=0"
1308,10.287438,172.64.41.3,192.168.2.13,TCP,54,[TCP Previous segment not captured] 443  >  57725 [ACK] Seq=1344 Ack=1831 Win=69248 Len=0
1309,10.287438,172.64.41.3,192.168.2.13,TCP,54,"[TCP Out-Of-Order] 443  >  57725 [FIN, ACK] Seq=1343 Ack=1830 Win=69248 Len=0"
1310,10.287513,192.168.2.13,172.64.41.3,TCP,54,57725  >  443 [ACK] Seq=1831 Ack=1344 Win=65792 Len=0
1311,10.813607,192.168.2.34,224.0.0.251,MDNS,103,"Standard query 0x0014 PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
1312,10.813607,fe80::2c17:59ff:fe03:a252,ff02::fb,MDNS,123,"Standard query 0x0014 PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
1313,11.289588,4.241.155.66,192.168.2.13,TLSv1.2,100,Application Data
1314,11.289588,4.241.155.66,192.168.2.13,TLSv1.2,85,Encrypted Alert
1315,11.289673,192.168.2.13,4.241.155.66,TCP,54,57634  >  443 [ACK] Seq=1 Ack=79 Win=1020 Len=0
1316,11.289968,192.168.2.13,4.241.155.66,TCP,54,"57634  >  443 [FIN, ACK] Seq=1 Ack=79 Win=1020 Len=0"
1317,11.414732,4.241.155.66,192.168.2.13,TCP,54,443  >  57634 [ACK] Seq=79 Ack=2 Win=63 Len=0
1318,12.042354,AzureWaveTec_1f:e3:a6,Broadcast,ARP,42,ARP Announcement for 192.168.2.87
1319,12.144995,192.168.2.13,172.64.41.3,TCP,66,57726  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
1320,12.185516,172.64.41.3,192.168.2.13,TCP,66,"443  >  57726 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
1321,12.185637,192.168.2.13,172.64.41.3,TCP,54,57726  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0
1322,12.187321,192.168.2.13,172.64.41.3,TCP,1274,57726  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=1220 [TCP PDU reassembled in 1322]
1323,12.187321,192.168.2.13,172.64.41.3,TLSv1.3,633,Client Hello (SNI=chrome.cloudflare-dns.com)
1324,12.206473,192.168.2.13,172.64.41.3,TCP,66,57727  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
1325,12.227557,172.64.41.3,192.168.2.13,TCP,54,443  >  57726 [ACK] Seq=1 Ack=1221 Win=66816 Len=0
1326,12.227557,172.64.41.3,192.168.2.13,TCP,54,443  >  57726 [ACK] Seq=1 Ack=1800 Win=69248 Len=0
1327,12.229619,172.64.41.3,192.168.2.13,TLSv1.3,1274,"Server Hello, Change Cipher Spec, Application Data, Application Data"
1328,12.229619,172.64.41.3,192.168.2.13,TLSv1.3,176,"Application Data, Application Data"
1329,12.229705,192.168.2.13,172.64.41.3,TCP,54,57726  >  443 [ACK] Seq=1800 Ack=1343 Win=65792 Len=0
1330,12.230259,192.168.2.13,172.64.41.3,TLSv1.3,84,"Change Cipher Spec, Application Data"
1331,12.230561,192.168.2.13,172.64.41.3,TCP,54,"57726  >  443 [FIN, ACK] Seq=1830 Ack=1343 Win=65792 Len=0"
1332,12.244775,172.64.41.3,192.168.2.13,TCP,66,"443  >  57727 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
1333,12.244853,192.168.2.13,172.64.41.3,TCP,54,57727  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0
1334,12.246046,192.168.2.13,172.64.41.3,TCP,1274,57727  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=1220 [TCP PDU reassembled in 1334]
1335,12.246046,192.168.2.13,172.64.41.3,TLSv1.3,601,Client Hello (SNI=chrome.cloudflare-dns.com)
1336,12.269509,172.64.41.3,192.168.2.13,TCP,54,"443  >  57726 [FIN, ACK] Seq=1343 Ack=1830 Win=69248 Len=0"
1337,12.269509,172.64.41.3,192.168.2.13,TCP,54,443  >  57726 [ACK] Seq=1344 Ack=1831 Win=69248 Len=0
1338,12.284728,172.64.41.3,192.168.2.13,TCP,54,443  >  57727 [ACK] Seq=1 Ack=1221 Win=66816 Len=0
1339,12.284728,172.64.41.3,192.168.2.13,TCP,54,443  >  57727 [ACK] Seq=1 Ack=1768 Win=69248 Len=0
1340,12.286269,172.64.41.3,192.168.2.13,TLSv1.3,1274,"Server Hello, Change Cipher Spec, Application Data, Application Data"
1341,12.286269,172.64.41.3,192.168.2.13,TLSv1.3,176,"Application Data, Application Data"
1342,12.286316,192.168.2.13,172.64.41.3,TCP,54,57727  >  443 [ACK] Seq=1768 Ack=1343 Win=65792 Len=0
1343,12.286752,192.168.2.13,172.64.41.3,TLSv1.3,84,"Change Cipher Spec, Application Data"
1344,12.28688,192.168.2.13,172.64.41.3,TCP,54,"57727  >  443 [FIN, ACK] Seq=1798 Ack=1343 Win=65792 Len=0"
1345,12.324402,172.64.41.3,192.168.2.13,TCP,54,[TCP Previous segment not captured] 443  >  57727 [ACK] Seq=1344 Ack=1799 Win=69248 Len=0
1346,12.324402,172.64.41.3,192.168.2.13,TCP,54,"[TCP Out-Of-Order] 443  >  57727 [FIN, ACK] Seq=1343 Ack=1798 Win=69248 Len=0"
1347,12.324469,192.168.2.13,172.64.41.3,TCP,54,57727  >  443 [ACK] Seq=1799 Ack=1344 Win=65792 Len=0
1348,12.515293,172.64.41.3,192.168.2.13,TCP,54,"[TCP Retransmission] 443  >  57726 [FIN, ACK] Seq=1343 Ack=1831 Win=69248 Len=0"
1349,12.515333,192.168.2.13,172.64.41.3,TCP,54,[TCP ZeroWindow] 57726  >  443 [ACK] Seq=1831 Ack=1344 Win=0 Len=0
1350,12.548092,192.168.2.13,172.64.41.3,TCP,66,57728  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
1351,12.584387,172.64.41.3,192.168.2.13,TCP,66,"443  >  57728 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
1352,12.584508,192.168.2.13,172.64.41.3,TCP,54,57728  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0
1353,12.585187,192.168.2.13,172.64.41.3,TCP,1274,57728  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=1220 [TCP PDU reassembled in 1353]
1354,12.585187,192.168.2.13,172.64.41.3,TLSv1.3,633,Client Hello (SNI=chrome.cloudflare-dns.com)
1355,12.620324,172.64.41.3,192.168.2.13,TCP,54,443  >  57728 [ACK] Seq=1 Ack=1221 Win=66816 Len=0
1356,12.620324,172.64.41.3,192.168.2.13,TCP,54,443  >  57728 [ACK] Seq=1 Ack=1800 Win=69248 Len=0
1357,12.622516,172.64.41.3,192.168.2.13,TLSv1.3,1274,"Server Hello, Change Cipher Spec, Application Data, Application Data"
1358,12.622516,172.64.41.3,192.168.2.13,TLSv1.3,176,"Application Data, Application Data"
1359,12.622562,192.168.2.13,172.64.41.3,TCP,54,57728  >  443 [ACK] Seq=1800 Ack=1343 Win=65792 Len=0
1360,12.623228,192.168.2.13,172.64.41.3,TLSv1.3,84,"Change Cipher Spec, Application Data"
1361,12.623428,192.168.2.13,172.64.41.3,TCP,54,"57728  >  443 [FIN, ACK] Seq=1830 Ack=1343 Win=65792 Len=0"
1362,12.658423,172.64.41.3,192.168.2.13,TCP,54,[TCP Previous segment not captured] 443  >  57728 [ACK] Seq=1344 Ack=1831 Win=69248 Len=0
1363,12.658423,172.64.41.3,192.168.2.13,TCP,54,"[TCP Out-Of-Order] 443  >  57728 [FIN, ACK] Seq=1343 Ack=1830 Win=69248 Len=0"
1364,12.658481,192.168.2.13,172.64.41.3,TCP,54,57728  >  443 [ACK] Seq=1831 Ack=1344 Win=65792 Len=0
1365,13.252435,192.168.2.13,23.57.74.73,TCP,54,"57632  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1023 Len=0"
1366,13.292001,23.57.74.73,192.168.2.13,TCP,54,443  >  57632 [ACK] Seq=1 Ack=2 Win=602 Len=0
1367,13.442355,192.168.2.13,23.57.74.73,TCP,66,57729  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1368,13.460094,192.168.2.13,23.57.74.73,TCP,66,57730  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
1369,13.483894,23.57.74.73,192.168.2.13,TCP,66,"443  >  57729 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
1370,13.483989,192.168.2.13,23.57.74.73,TCP,54,57729  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
1371,13.488038,192.168.2.13,23.57.74.73,TLSv1.2,251,Client Hello (SNI=www.bing.com)
1372,13.494692,23.57.74.73,192.168.2.13,TCP,66,"443  >  57730 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1384 SACK_PERM WS=128"
1373,13.49482,192.168.2.13,23.57.74.73,TCP,54,57730  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
1374,13.49602,192.168.2.13,23.57.74.73,TLSv1.2,251,Client Hello (SNI=www.bing.com)
1375,13.497599,192.168.2.13,172.64.41.3,TCP,66,57731  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
1376,13.529283,23.57.74.73,192.168.2.13,TLSv1.2,1514,Server Hello
1377,13.52935,192.168.2.13,23.57.74.73,TCP,54,57729  >  443 [ACK] Seq=198 Ack=1461 Win=262144 Len=0
1378,13.529544,23.57.74.73,192.168.2.13,TLSv1.2,1514,Certificate
1379,13.529544,23.57.74.73,192.168.2.13,TLSv1.2,1050,"Certificate Status, Server Key Exchange, Server Hello Done"
1380,13.529598,192.168.2.13,23.57.74.73,TCP,54,57729  >  443 [ACK] Seq=198 Ack=3917 Win=262144 Len=0
1381,13.530135,23.57.74.73,192.168.2.13,TLSv1.2,1514,Server Hello
1382,13.530199,192.168.2.13,23.57.74.73,TCP,54,57730  >  443 [ACK] Seq=198 Ack=1461 Win=262144 Len=0
1383,13.530305,23.57.74.73,192.168.2.13,TLSv1.2,1514,Certificate
1384,13.530305,23.57.74.73,192.168.2.13,TLSv1.2,1050,"Certificate Status, Server Key Exchange, Server Hello Done"
1385,13.530367,192.168.2.13,23.57.74.73,TCP,54,57730  >  443 [ACK] Seq=198 Ack=3917 Win=262144 Len=0
1386,13.532851,192.168.2.13,23.57.74.73,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
1387,13.532958,192.168.2.13,23.57.74.73,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
1388,13.533362,192.168.2.13,23.57.74.73,TLSv1.2,141,Application Data
1389,13.533438,192.168.2.13,23.57.74.73,TLSv1.2,1047,Application Data
1390,13.535946,172.64.41.3,192.168.2.13,TCP,66,"443  >  57731 [SYN, ACK] Seq=0 Ack=1 Win=64660 Len=0 MSS=1220 SACK_PERM WS=128"
1391,13.536171,192.168.2.13,172.64.41.3,TCP,54,57731  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=0
1392,13.537145,192.168.2.13,172.64.41.3,TCP,1274,57731  >  443 [ACK] Seq=1 Ack=1 Win=65792 Len=1220 [TCP PDU reassembled in 1392]
1393,13.537145,192.168.2.13,172.64.41.3,TLSv1.3,601,Client Hello (SNI=chrome.cloudflare-dns.com)
1394,13.565734,23.57.74.73,192.168.2.13,TCP,54,443  >  57730 [ACK] Seq=3917 Ack=324 Win=64128 Len=0
1395,13.565734,23.57.74.73,192.168.2.13,TCP,54,443  >  57730 [ACK] Seq=3917 Ack=411 Win=64128 Len=0
1396,13.565799,23.57.74.73,192.168.2.13,TCP,54,443  >  57730 [ACK] Seq=3917 Ack=1404 Win=63232 Len=0
1397,13.570663,23.57.74.73,192.168.2.13,TLSv1.2,328,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
1398,13.570762,192.168.2.13,23.57.74.73,TCP,54,57730  >  443 [ACK] Seq=1404 Ack=4191 Win=261632 Len=0
1399,13.572041,23.57.74.73,192.168.2.13,TCP,54,443  >  57729 [ACK] Seq=3917 Ack=324 Win=64128 Len=0
1400,13.575744,23.57.74.73,192.168.2.13,TLSv1.2,122,Application Data
1401,13.575744,23.57.74.73,192.168.2.13,TLSv1.2,92,Application Data
1402,13.575812,192.168.2.13,23.57.74.73,TCP,54,57730  >  443 [ACK] Seq=1404 Ack=4297 Win=261632 Len=0
1403,13.575984,192.168.2.13,23.57.74.73,TLSv1.2,92,Application Data
1404,13.577327,172.64.41.3,192.168.2.13,TCP,54,443  >  57731 [ACK] Seq=1 Ack=1221 Win=66816 Len=0
1405,13.577327,172.64.41.3,192.168.2.13,TCP,54,443  >  57731 [ACK] Seq=1 Ack=1768 Win=69248 Len=0
1406,13.578043,172.64.41.3,192.168.2.13,TLSv1.3,1274,"Server Hello, Change Cipher Spec, Application Data, Application Data"
1407,13.578043,172.64.41.3,192.168.2.13,TLSv1.3,176,"Application Data, Application Data"
1408,13.578099,192.168.2.13,172.64.41.3,TCP,54,57731  >  443 [ACK] Seq=1768 Ack=1343 Win=65792 Len=0
1409,13.578818,192.168.2.13,172.64.41.3,TLSv1.3,84,"Change Cipher Spec, Application Data"
1410,13.579036,192.168.2.13,172.64.41.3,TCP,54,"57731  >  443 [FIN, ACK] Seq=1798 Ack=1343 Win=65792 Len=0"
1411,13.586457,23.57.74.73,192.168.2.13,TLSv1.2,328,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
1412,13.586522,192.168.2.13,23.57.74.73,TCP,54,57729  >  443 [ACK] Seq=324 Ack=4191 Win=261632 Len=0
1413,13.587738,192.168.2.13,23.57.74.73,TLSv1.2,141,Application Data
1414,13.587826,192.168.2.13,23.57.74.73,TLSv1.2,327,Application Data
1415,13.588138,192.168.2.13,23.57.74.73,TLSv1.2,548,Application Data
1416,13.588488,192.168.2.13,23.57.74.73,TLSv1.2,92,Application Data
1417,13.620958,172.64.41.3,192.168.2.13,TCP,54,[TCP Previous segment not captured] 443  >  57731 [ACK] Seq=1344 Ack=1799 Win=69248 Len=0
1418,13.620958,172.64.41.3,192.168.2.13,TCP,54,"[TCP Retransmission] 443  >  57731 [FIN, ACK] Seq=1343 Ack=1798 Win=69248 Len=0"
1419,13.621041,192.168.2.13,172.64.41.3,TCP,54,57731  >  443 [ACK] Seq=1799 Ack=1344 Win=65792 Len=0
1420,13.627425,23.57.74.73,192.168.2.13,TCP,54,443  >  57729 [ACK] Seq=4191 Ack=411 Win=64128 Len=0
1421,13.631624,23.57.74.73,192.168.2.13,TLSv1.2,122,Application Data
1422,13.631624,23.57.74.73,192.168.2.13,TLSv1.2,92,Application Data
1423,13.631683,192.168.2.13,23.57.74.73,TCP,54,57729  >  443 [ACK] Seq=411 Ack=4297 Win=261632 Len=0
1424,13.631832,192.168.2.13,23.57.74.73,TLSv1.2,92,Application Data
1425,13.642362,23.57.74.73,192.168.2.13,TCP,54,443  >  57730 [ACK] Seq=4297 Ack=2247 Win=62464 Len=0
1426,13.710702,23.57.74.73,192.168.2.13,TCP,54,443  >  57729 [ACK] Seq=4297 Ack=449 Win=64128 Len=0
